ID,Text,Labels
7373e_5_1,"(„entlang von baulinien sind erker, balkone und loggien sowie bauelemente, die der gliederung und architektonischen ausgestaltung der schauseiten dienen, an straßen bis zu einer breite von 16,0 m bis zu einer ausladung von höchstens 0,6 m, an straßen von mehr als 16,0 m breite bis höchstens 0,8 m zulässig.“) entfällt für das oben angeführte gebiet.","['AnFluchtlinie', 'StrassenbreiteMax', 'StrassenbreiteMin', 'VorstehendeBauelementeAusladungMax']"
7373e_6_0,die zur errichtung gelangenden dächer von gebäuden mit einer bebauten fläche von mehr als 12 m² sind bis zu einer dachneigung von 15° entsprechend dem stand der technik zu begrünen.,"['BebauteFlaecheMin', 'BegruenungDach', 'DachneigungMax']"
7373e_7_0,die errichtung von einfriedungen an der baulinie ist nicht zulässig.,"['AnFluchtlinie', 'EinfriedungZulaessig']"
7373e_8_0,"die einleitungsmenge von niederschlagswässern in den kanal darf im neubaufall 0,012 l/sek pro m² der fläche des jeweiligen bauplatzes, bauloses bzw. trennstückes nicht überschreiten.",['EinleitungNiederschlagswaesser']
7373e_9_0,bestimmungen mit bezeichnung des geltungsbereichs mit dem planzeichen bb:,['Planzeichen']
7373e_10_0,auf den mit bb7 bezeichneten flächen sind die zur errichtung gelangenden dächer von gebäuden als flachdächer auszuführen.,"['Dachart', 'Planzeichen']"
7373e_11_0,auf den mit g bb8 bezeichneten flächen sind ober- und unterirdische gebäude untersagt.,"['ErrichtungGebaeude', 'Planzeichen', 'Widmung']"
7373e_12_0,"im übrigen behalten die mit gemeinderatsbeschluss vom 25. juni 2003, pr. zl. 02365/2003-gsv, pd 7373 festgesetzten bestimmungen ihre rechtskraft.",[]
7373e_12_1,der abteilungsleiter: dipl.-ing. walter krauss senatsrat,[]
8216_0_0,magistrat der stadt wien ma 21 stadtteilplanung und flächennutzung plandokument 8216 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
8216_0_1,"der gemeinderat hat in seiner sitzung am 27. september 2018, pr. zl. 617234-2018-gsk, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 8216 mit der rot strichpunktierten linie und der in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen schloßhofer straße, franz-jonas-platz, schöpfleuthnergasse, leopold-ferstl-gasse, wolfschanzengasse, grabmayrgasse, linienzug 1-2, frömmlgasse, stryeckgasse, prager straße, linienzug 3-4 und brünner straße im",[]
8216_1_0,"bezirk, kat. g. floridsdorf sowie in festsetzung einer schutzzone gemäß § 7 (1) der bo für wien für einen teil des plangebietes werden unter anwendung des § 1 der bauordnung (bo) für wien die in den absätzen i und ii angeführten bestimmungen getroffen:",[]
8216_2_0,"die bisherigen flächenwidmungspläne und bebauungspläne verlieren, soweit sie innerhalb des gegenständlichen plangebiets liegen, ihre weitere rechtskraft.",[]
8216_3_0,gemäß §§ 4 und 5 der bo für wien werden folgende bestimmungen getroffen:,[]
8216_4_0,bestimmungen des plans: die roten planzeichen gelten als neu festgesetzt.,[]
8216_4_1,für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bo für wien) vom,[]
8216_5_0,"juli 2014 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
8216_6_0,bestimmungen für die ausgestaltung der querschnitte von verkehrsflächen:,[]
8216_7_0,"für die ausgestaltung von verkehrsflächen mit einer gesamtbreite von mehr als 11 m, soweit sie innerhalb des plangebiets liegen, wird bestimmt: entlang der fluchtlinien sind gehsteige mit jeweils mindestens 2 m breite herzustellen.","['AnFluchtlinie', 'GehsteigbreiteMin', 'GesamtePlangebiet', 'OeffentlicheVerkehrsflaecheBreiteMin']"
8216_8_0,bestimmungen ohne bezeichnung des geltungsbereichs mit dem planzeichen bb:,['Planzeichen']
8216_9_0,"für das gesamte plangebiet wird bestimmt: der höchste punkt der zur errichtung gelangenden dächer darf nicht mehr als 4,5 m über der tatsächlich ausgeführten gebäudehöhe liegen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt', 'GesamtePlangebiet']"
8216_10_0,"nicht bebaute, jedoch bebaubare baulandflächen sind gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'Widmung']"
8216_11_0,die herstellung von erkern und balkonen ist in der schutzzone vor der baulinie verboten.,"['InSchutzzone', 'VorbautenVerbot']"
8216_12_0,"zu der öffentlichen verkehrsfläche floridsdorfer hauptstraße, am spitz, prager straße, schloßhofer straße, franz-jonas-platz und schöpfleuthnergasse dürfen im erdgeschoß keine fenster von aufenthaltsräumen von wohnungen hergestellt werden.","['Stockwerk', 'VerbotFensterZuOeffentlichenVerkehrsflaechen', 'VerkehrsflaecheID']"
8216_13_0,"auf den mit einer maximalen gebäudehöhe von 8,0 m ausgewiesenen grundflächen sind die dächer von gebäuden ab einer größe von 12 m² als begrünte flachdächer nach dem stand der technischen wissenschaften auszubilden.","['BegruenungDach', 'Dachart', 'DachflaecheMin', 'GebaeudeHoeheMaxAbsolut']"
8216_13_1,technische bzw. der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
8216_14_0,"einfriedungen auf gärtnerisch auszugestaltenden grundflächen dürfen ab einer höhe von 0,5 m den freien durchblick nicht hindern.","['AnordnungGaertnerischeAusgestaltung', 'EinfriedungAusgestaltung']"
8216_15_0,bestimmungen mit bezeichnung des geltungsbereichs mit dem planzeichen bb:,['Planzeichen']
8216_16_0,auf den mit bb1 bezeichneten grundflächen ist die unterbrechung der geschlossenen bauweise zulässig.,"['Planzeichen', 'UnterbrechungGeschlosseneBauweise']"
8216_17_0,auf den mit bb2 bezeichneten grundflächen darf innerhalb eines unter 45° gebildeten umrisses gemäß § 81 (4) bo für wien höchstens ein dachgeschoß errichtet werden.,"['MaxAnzahlDachgeschosse', 'Planzeichen']"
8216_17_1,dieses dachgeschoß ist als staffelgeschoß auszubilden.,['Stockwerk']
8216_17_2,die dächer des obersten hauptgeschosses und des staffelgeschosses sind als flächdächer mit einer neigung von höchstens 5° auszubilden.,"['Dachart', 'DachneigungMax', 'Stockwerk']"
8216_18_0,auf den mit bb3 bezeichneten grundflächen hat die dachneigung mindestens 30° und höchstens 45° zu betragen.,"['DachneigungMax', 'DachneigungMin', 'Planzeichen']"
8216_18_1,es ist nur ein dachgeschoß zulässig.,['MaxAnzahlDachgeschosse']
8216_18_2,die staffelung der baumassen ist untersagt.,['VerbotStaffelung']
8216_19_0,für die mit gb iii g bb4 bezeichneten grundflächen wird bestimmt: es sind maximal vier hauptgeschosse zulässig.,"['Bauklasse', 'BauweiseID', 'MaxAnzahlGeschosseOberirdischOhneDachgeschoss', 'Planzeichen', 'Widmung']"
8216_20_0,"für die mit ekz bb5 bezeichneten grundflächen wird bestimmt: die errichtung eines einkaufszentrums ist zulässig, wobei die von räumen gemäß § 7c abs. 1 bo für wien in anspruch genommene gesamtnutzfläche bei den in der bauklasse ii bzw. bauklasse iv gelegenen teilen zusammen 14.000 m² nicht überschreiten darf.","['BBAllgemein', 'Bauklasse', 'Planzeichen']"
8216_20_1,"die größe des bauplatzes hat dabei mindestens 4.000 m² zu betragen, wobei auf diesem bauplatz in summe höchstens 190 stellplätze hergestellt werden dürfen.",['StellplatzMax']
8216_21_0,"für die mit ekz bb6 bezeichneten grundflächen wird bestimmt: die errichtung eines einkaufszentrums ist zulässig, wobei die von räumen gemäß § 7c abs. 1 bo für wien in anspruch genommene gesamtnutzfläche zusammen 9.000 m² nicht überschreiten darf.","['BBAllgemein', 'Planzeichen']"
8216_22_0,"für die mit ekz bb7 bezeichneten grundflächen wird bestimmt: die errichtung eines einkaufszentrums ist zulässig, wobei die von räumen gemäß § 7c abs. 1 bo für wien in anspruch genommene gesamtnutzfläche zusammen 3.500 m² nicht überschreiten darf.","['BBAllgemein', 'Planzeichen']"
8216_23_0,auf den mit g bb8 bezeichneten grundflächen ist die errichtung unterirdischer bauten untersagt.,"['Planzeichen', 'VonBebauungFreizuhalten', 'Widmung']"
8216_24_0,für die mit bb9 bezeichneten grundflächen wird bestimmt: der raum für die errichtung und duldung eines 3 m breiten und 3 m hohen öffentlichen durchganges ist von bebauung freizuhalten.,"['DurchgangBreite', 'DurchgangHoehe', 'Planzeichen']"
8216_24_1,die überbauung des öffentlichen durchganges ist im rahmen der südlich festgesetzten bestimmungen zulässig.,['ErrichtungGebaeude']
8216_25_0,die anlage einer 3 m breiten und 3 m hohen arkade im niveau der angrenzenden öffentlichen verkehrsfläche wird angeordnet.,['ArkadeHoehe']
8216_25_1,der raum der arkade ist zur errichtung und duldung eines öffentlichen durchganges freizuhalten.,[]
8216_25_2,eine überbauung ist im rahmen der östlich festgesetzten bestimmungen zulässig.,['ErrichtungGebaeude']
8216_25_3,der abteilungsleiter: (interim.) dipl.-ing. dr. bernhard steger,[]
7690_0_0,magistrat der stadt wien ma 21 a stadtteilplanung und flächennutzung innen-west plandokument 7690 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
7690_0_1,"der gemeinderat hat in seiner sitzung am 15. dezember 2006, pr. zl. 4958/2006–gsv, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7690 mit der rot strichpunktierten linie und der in roter schrift als plangebietsgrenze bezeichneten fluchtlinie bzw. bezirksgrenze umschriebene gebiet zwischen felberstraße, europaplatz (bezirksgrenze), mariahilfer straße, gerstnerstraße, langauergasse, fuchsgasse, linienzug 1-4, zwölfergasse, linienzug 5-8 im 15.",['VerkehrsflaecheID']
7690_0_2,"bezirk, kat. g. rudolfsheim und kat.g. fünfhaus werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
7690_1_0,"soweit für dieses gebiet flächenwidmungspläne und bebauungspläne gelten, verlieren sie ihre weitere rechtskraft.",[]
7690_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
7690_3_1,"für die rechtliche bedeutung der roten planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
7690_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 abs. 2 lit. c der bo für wien wird bestimmt, dass bei einer straßenbreite ab 11,0m entlang der fluchtlinien gehsteige mit mindestens 2,0 m breite herzustellen sind.","['AnFluchtlinie', 'GehsteigbreiteMin', 'StrassenbreiteMin']"
7690_4_1,"in der felberstraße, gerstnerstraße, langauergasse und am neubaugürtel ist vorsorge zur pflanzung bzw. erhaltung mindestens einer baumreihe zu treffen.","['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
7690_5_0,"gemäß § 5 abs. 4 der bo für wien wird für das gesamte plangebiet ohne eigener kennzeichnung im plan bestimmt: an allen öffentlichen verkehrsflächen ist die errichtung von erkern, balkonen und vorragenden loggien an den baulinien untersagt.","['AnFluchtlinie', 'AnOeffentlichenVerkehrsflaechen', 'GesamtePlangebiet', 'VorbautenVerbot']"
7690_5_1,"bauelemente, die der gliederung und architektonischen gestaltung der schauseiten der gebäude dienen, dürfen an straßen bis zu einer breite von 16,0m höchstens 0,6m, an straßen von mehr als 16,0m breite höchstens 0,8m über die baulinie vorragen.","['StrassenbreiteMax', 'StrassenbreiteMin', 'VorstehendeBauelementeAusladungMax']"
7690_6_0,gemäß § 5 abs. 4 der bo für wien wird für das plangebiet mit eigener kennzeichnung im plan bestimmt:,[]
7690_7_0,"auf den mit bb1 bezeichneten flächen ist die errichtung von flugdächern mit einer maximalen höhe von 8,0 m und einer lichten höhe von mindestens 4,5 m über dem niveau der anschließenden verkehrsfläche zulässig.","['Dachart', 'Planzeichen']"
7690_8_0,"auf den mit bb2 bezeichneten flächen ist die errichtung von flugdächern mit einer maximalen höhe von 5,0 m und einer lichten höhe von mindestens 3,0 m über dem niveau der anschließenden verkehrsfläche zulässig.","['Dachart', 'Planzeichen']"
7690_9_0,"auf der zwischen den mit a, b, c, d bezeichneten punkten liegenden fläche ist auf niveau der bahnhofshalle ebene bahnsteiggeschoss (52,5 m über wiener null) jeweils ein durchgang mit einer breite von 8,0 m und einer höhe von 3,0 m in der relation von ac nach bd und von ab nach cd anzuordnen.","['DurchgangBreite', 'DurchgangHoehe', 'Planzeichen']"
7690_9_1,"auf der zwischen den mit c, d, e, f bezeichneten punkten liegenden fläche ist auf niveau der bahnhofshalle ebene neubaugürtel (48,5 m über wiener null) jeweils ein durchgang mit einer breite von 8,0 m und einer höhe von 3,0 m in der relation von cd nach ef und von ce nach df anzuordnen und auf dem darunter liegenden niveau (43,5 m über wiener null) ein durchgang mit einer breite von 8,0 m und einer höhe von 3,0 m in der relation von ce nach df anzuordnen.","['DurchgangBreite', 'DurchgangHoehe', 'Planzeichen', 'VerkehrsflaecheID']"
7690_9_2,"auf der zwischen den mit d, f, g, h bezeichneten punkten liegenden fläche ist auf niveau neubaugürtel (48,5 m über wiener null) und auf dem darunter liegenden niveau (43,5 m über wiener null) jeweils ein durchgang mit einer breite von 8,0 m und einer höhe von 3,0 m in der relation von df nach gh anzuordnen.","['DurchgangBreite', 'DurchgangHoehe', 'Planzeichen', 'VerkehrsflaecheID']"
7690_9_3,"auf der zwischen den mit g, h, i, j bezeichneten punkten liegenden fläche ist vom niveau 43,5 m über wiener null zum niveau äußere mariahilfer straße (45,1 m über wiener null) ein durchgang mit einer breite von 8,0 m und einer höhe von 3,0 m in der relation von gh nach ij anzuordnen.","['DurchgangBreite', 'DurchgangHoehe', 'Planzeichen', 'VerkehrsflaecheID']"
7690_10_0,"auf den mit ak ödg bezeichneten flächen ist ein raum in einer breite von 3,0 m und einer lichten höhe von 3,0 m zur errichtung und duldung eines öffentlichen durchganges von jeder bebauung freizuhalten.","['BBAllgemein', 'DurchgangBreite', 'DurchgangHoehe', 'Planzeichen']"
7690_11_0,"auf der mit gb gv stre 2 ödg bezeichneten fläche ist der raum bis zu einer höhe von 73,0 m ü.w.n. zur errichtung und duldung eines öffentlichen durchganges von jeder bebauung freizuhalten.","['BBAllgemein', 'Planzeichen', 'VonBebauungFreizuhalten', 'Widmung']"
7690_12_0,gemäß § 5 abs. 7 und § 4 abs. 3 der bo für wien wird für das gesamte plangebiet mit eigener kennzeichnung im plan bestimmt:,['GesamtePlangebiet']
7690_13_0,"für die mit bb3 bezeichnete fläche wird festgesetzt, dass der raum bis zu einer höhe von 73,0 m ü.w.n. der öffentlichen verkehrsfläche und der raum darüber dem bauland, gemischtes baugebiet geschäftsviertel, stre 2, zugeordnet wird.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7690_14_0,"für die mit bb4 bezeichnete fläche wird festgesetzt, dass der raum unterhalb des gleisniveaus (52,5 m ü.w.n.) dem bauland, gemischtes baugebiet geschäftsviertel, stre 2, der darüber liegende raum bis zu einer höhe von 55,5 m ü.w.n. dem verkehrsband zugeordnet wird und der darüber liegende raum dem bauland, gemischtes baugebiet geschäftsviertel, stre 2 zugeordnet wird.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7690_15_0,"für die mit bb5 bezeichnete fläche wird festgesetzt, dass der raum unterhalb des gleisniveaus (52,5 m ü.w.n.) dem bauland, gemischtes baugebiet geschäftsviertel, stre 5, der darüber liegende raum bis zu einer höhe von 55,5 m ü.w.n. dem verkehrsband zugeordnet wird und der darüber liegende raum dem bauland, gemischtes baugebiet geschäftsviertel, stre 5 zugeordnet wird.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7690_16_0,"für die mit bb6 bezeichnete fläche wird festgesetzt, dass der raum bis zu einer höhe von 55,8 m ü.w.n. der öffentlichen verkehrsfläche und der raum darüber dem bauland, gemischtes baugebiet geschäftsviertel, stre3, ekz zugeordnet wird.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7690_17_0,"für die mit bb7 bezeichneten flächen wird festgesetzt, dass der raum bis zu einer höhe von 52,5 m ü.w.n. dem bauland, gemischtes baugebiet geschäftsviertel, stre3, ekz und der raum darüber der verkehrsfläche gem.","['Planzeichen', 'WidmungInMehrerenEbenen']"
7690_18_0,gemäß § 77 der bo für wien wird für die mit stre 1 bis stre 5 bezeichneten grundflächen jeweils in ihrer gesamtheit eine struktureinheit festgelegt.,"['BBAllgemein', 'Planzeichen', 'Struktureinheit']"
7690_18_1,gemäß § 77 und § 5 abs. 4 werden hierfür folgende festlegungen getroffen:,[]
7690_19_0,der durch baulinien bzw. grenzlinien begrenzte und als gbgv stre1 bezeichnete bereich darf unmittelbar bebaut werden.,"['BBAllgemein', 'ErrichtungGebaeude', 'Planzeichen', 'Widmung']"
7690_19_1,das höchste zulässige ausmaß des umbaubaren raumes der gebäude und baulichen anlagen darf 95.000m³ nicht überschreiten.,['VolumenUndUmbaubarerRaum']
7690_19_2,"die gebäudehöhe ist mit 77,0 m ü.w.n. begrenzt.",['GebaeudeHoeheMaxWN']
7690_19_3,innerhalb der struktureinheit stre1 ist die errichtung von wohnungen nicht zulässig.,"['BBAllgemein', 'Planzeichen', 'Struktureinheit', 'VerbotWohnung']"
